task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
insightCrime,multilabel,ConfliBERT-v2-wsd-TAPT,124,512,5,8,0.65789,"{""eb_f1"": 0.6578947368421053, ""eb_acc"": 0.6151315789473685, ""eb_prec"": 0.7535971223021583, ""eb_rec"": 0.7103729603729604, ""f1_micro"": 0.6897546897546898, ""f1_macro"": 0.6926296582723178, ""primary"": 0.6578947368421053, ""lr"": 5e-05, ""dev_primary"": 0.71337}"
insightCrime,multilabel,ConfliBERT-v2-wsd-TAPT,125,512,5,8,0.68867,"{""eb_f1"": 0.6886710239651417, ""eb_acc"": 0.6448801742919389, ""eb_prec"": 0.7448275862068966, ""eb_rec"": 0.7610722610722611, ""f1_micro"": 0.710562414266118, ""f1_macro"": 0.7081857639187457, ""primary"": 0.6886710239651417, ""lr"": 5e-05, ""dev_primary"": 0.70852}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-TAPT,123,128,5,16,0.67667,"{""eb_f1"": 0.6766749379652607, ""eb_acc"": 0.6687344913151365, ""eb_prec"": 0.8004830917874395, ""eb_rec"": 0.7939747327502429, ""f1_micro"": 0.8143982002249719, ""f1_macro"": 0.7700909367793586, ""primary"": 0.6766749379652607, ""lr"": 8e-05, ""dev_primary"": 0.60469}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-TAPT,124,128,5,16,0.65297,"{""eb_f1"": 0.6529680365296804, ""eb_acc"": 0.6449771689497716, ""eb_prec"": 0.736217133163698, ""eb_rec"": 0.8333333333333333, ""f1_micro"": 0.802547770700637, ""f1_macro"": 0.7712091591024766, ""primary"": 0.6529680365296804, ""lr"": 8e-05, ""dev_primary"": 0.5966}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-TAPT,125,128,5,16,0.67379,"{""eb_f1"": 0.6737913486005089, ""eb_acc"": 0.6658184902459712, ""eb_prec"": 0.8261538461538461, ""eb_rec"": 0.7691933916423712, ""f1_micro"": 0.81199538638985, ""f1_macro"": 0.7667622589951214, ""primary"": 0.6737913486005089, ""lr"": 8e-05, ""dev_primary"": 0.6099}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-TAPT,123,512,5,16,0.67262,"{""eb_f1"": 0.6726190476190477, ""eb_acc"": 0.6359126984126984, ""eb_prec"": 0.8356807511737089, ""eb_rec"": 0.7391774891774892, ""f1_micro"": 0.7665198237885462, ""f1_macro"": 0.6822128851540616, ""primary"": 0.6726190476190477, ""lr"": 8e-05, ""dev_primary"": 0.67935}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-TAPT,124,512,5,16,0.68016,"{""eb_f1"": 0.6801587301587301, ""eb_acc"": 0.6458333333333333, ""eb_prec"": 0.8285714285714286, ""eb_rec"": 0.7673160173160174, ""f1_micro"": 0.7739130434782608, ""f1_macro"": 0.6377777777777778, ""primary"": 0.6801587301587301, ""lr"": 8e-05, ""dev_primary"": 0.66575}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-TAPT,125,512,5,16,0.62713,"{""eb_f1"": 0.6271317829457363, ""eb_acc"": 0.5939922480620156, ""eb_prec"": 0.7976190476190477, ""eb_rec"": 0.711038961038961, ""f1_micro"": 0.7345132743362832, ""f1_macro"": 0.6378304319793682, ""primary"": 0.6271317829457363, ""lr"": 8e-05, ""dev_primary"": 0.69215}"
cameo_class,multiclass,ConfliBERT-v2-wsd-TAPT,123,256,5,16,0.85208,"{""acc"": 0.8558758314855875, ""f1_micro"": 0.8558758314855875, ""f1_macro"": 0.8520788569349536, ""primary"": 0.8520788569349536, ""lr"": 8e-05, ""dev_primary"": 0.9793}"
cameo_class,multiclass,ConfliBERT-v2-wsd-TAPT,124,256,5,16,0.8728,"{""acc"": 0.8802660753880266, ""f1_micro"": 0.8802660753880266, ""f1_macro"": 0.8727984358095633, ""primary"": 0.8727984358095633, ""lr"": 8e-05, ""dev_primary"": 0.98367}"
cameo_class,multiclass,ConfliBERT-v2-wsd-TAPT,125,256,5,16,0.88166,"{""acc"": 0.8869179600886918, ""f1_micro"": 0.8869179600886918, ""f1_macro"": 0.8816578681911892, ""primary"": 0.8816578681911892, ""lr"": 8e-05, ""dev_primary"": 0.99441}"
cameo_ner,ner,ConfliBERT-v2-wsd-TAPT,123,128,5,16,0.6757,"{""f1_micro"": 0.6757049891540131, ""f1_macro"": 0.6028786013134028, ""precision"": 0.6516736401673641, ""recall"": 0.7015765765765766, ""acc"": 0.913976677370289, ""primary"": 0.6757049891540131, ""lr"": 8e-05, ""dev_primary"": 0.7278}"
cameo_ner,ner,ConfliBERT-v2-wsd-TAPT,124,128,5,16,0.68973,"{""f1_micro"": 0.6897309170785284, ""f1_macro"": 0.6290708901036229, ""precision"": 0.6730975348338692, ""recall"": 0.7072072072072072, ""acc"": 0.9163427412540138, ""primary"": 0.6897309170785284, ""lr"": 8e-05, ""dev_primary"": 0.76831}"
cameo_ner,ner,ConfliBERT-v2-wsd-TAPT,125,128,5,16,0.60831,"{""f1_micro"": 0.6083102493074791, ""f1_macro"": 0.5304836714288135, ""precision"": 0.5986913849509269, ""recall"": 0.6182432432432432, ""acc"": 0.9024843670779111, ""primary"": 0.6083102493074791, ""lr"": 8e-05, ""dev_primary"": 0.67647}"
re3d,ner,ConfliBERT-v2-wsd-TAPT,123,128,5,16,0.62466,"{""f1_micro"": 0.6246612466124661, ""f1_macro"": 0.5291339627312519, ""precision"": 0.57625, ""recall"": 0.6819526627218935, ""acc"": 0.8729554963864588, ""primary"": 0.6246612466124661, ""lr"": 8e-05, ""dev_primary"": 0.64186}"
re3d,ner,ConfliBERT-v2-wsd-TAPT,124,128,5,16,0.63807,"{""f1_micro"": 0.6380697050938339, ""f1_macro"": 0.48910516088997713, ""precision"": 0.5833333333333334, ""recall"": 0.7041420118343196, ""acc"": 0.8710536325599088, ""primary"": 0.6380697050938339, ""lr"": 8e-05, ""dev_primary"": 0.64495}"
re3d,ner,ConfliBERT-v2-wsd-TAPT,125,128,5,16,0.63038,"{""f1_micro"": 0.6303763440860215, ""f1_macro"": 0.5288424396411351, ""precision"": 0.5775862068965517, ""recall"": 0.6937869822485208, ""acc"": 0.8817040699885889, ""primary"": 0.6303763440860215, ""lr"": 8e-05, ""dev_primary"": 0.63801}"
20news,binary,ConfliBERT-v2-wsd-TAPT,123,512,5,16,0.82054,"{""acc"": 0.9503451938396177, ""f1_micro"": 0.9503451938396177, ""f1_macro"": 0.8958619343504994, ""f1"": 0.8205374280230326, ""mcc"": 0.7917572693298534, ""primary"": 0.8205374280230326, ""lr"": 2e-05, ""dev_primary"": 0.82394}"
20news,binary,ConfliBERT-v2-wsd-TAPT,124,512,5,16,0.81949,"{""acc"": 0.9483536909187467, ""f1_micro"": 0.9483536909187467, ""f1_macro"": 0.8946777720682292, ""f1"": 0.8194895591647332, ""mcc"": 0.7897286952235744, ""primary"": 0.8194895591647332, ""lr"": 2e-05, ""dev_primary"": 0.82137}"
20news,binary,ConfliBERT-v2-wsd-TAPT,125,512,5,16,0.81613,"{""acc"": 0.9503451938396177, ""f1_micro"": 0.9503451938396177, ""f1_macro"": 0.8937114336403926, ""f1"": 0.816125860373648, ""mcc"": 0.788012286730478, ""primary"": 0.816125860373648, ""lr"": 2e-05, ""dev_primary"": 0.82648}"
BBC_News,binary,ConfliBERT-v2-wsd-TAPT,123,512,5,16,0.97196,"{""acc"": 0.9906832298136646, ""f1_micro"": 0.9906832298136646, ""f1_macro"": 0.9831880123218295, ""f1"": 0.9719626168224299, ""mcc"": 0.9664373110919018, ""primary"": 0.9719626168224299, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-TAPT,124,512,5,16,0.95495,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9727870459577777, ""f1"": 0.954954954954955, ""mcc"": 0.9469995256204966, ""primary"": 0.954954954954955, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-wsd-TAPT,125,512,5,16,0.9434,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9661219050291086, ""f1"": 0.9433962264150944, ""mcc"": 0.932243810058217, ""primary"": 0.9433962264150944, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,123,256,5,16,0.86338,"{""eb_f1"": 0.8633762517882689, ""eb_acc"": 0.8326180257510729, ""eb_prec"": 0.9082969432314411, ""eb_rec"": 0.8640915593705294, ""f1_micro"": 0.8527724665391969, ""f1_macro"": 0.8334222919937205, ""primary"": 0.8633762517882689, ""lr"": 2e-05, ""dev_primary"": 0.89928}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,123,256,5,16,0.89127,"{""eb_f1"": 0.8912732474964233, ""eb_acc"": 0.8576537911301859, ""eb_prec"": 0.9184549356223176, ""eb_rec"": 0.8962804005722461, ""f1_micro"": 0.8700564971751412, ""f1_macro"": 0.8425906544954165, ""primary"": 0.8912732474964233, ""lr"": 3e-05, ""dev_primary"": 0.89497}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,123,256,5,16,0.88054,"{""eb_f1"": 0.8805436337625179, ""eb_acc"": 0.851931330472103, ""eb_prec"": 0.9242424242424242, ""eb_rec"": 0.8726752503576538, ""f1_micro"": 0.8648648648648649, ""f1_macro"": 0.8215096946752414, ""primary"": 0.8805436337625179, ""lr"": 5e-05, ""dev_primary"": 0.89856}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,123,256,5,16,0.89599,"{""eb_f1"": 0.8959942775393418, ""eb_acc"": 0.8676680972818311, ""eb_prec"": 0.9170243204577968, ""eb_rec"": 0.902002861230329, ""f1_micro"": 0.8822429906542056, ""f1_macro"": 0.8644052852375801, ""primary"": 0.8959942775393418, ""lr"": 8e-05, ""dev_primary"": 0.90115}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,124,256,5,16,0.88369,"{""eb_f1"": 0.8836909871244634, ""eb_acc"": 0.8469241773962803, ""eb_prec"": 0.8941344778254648, ""eb_rec"": 0.9084406294706724, ""f1_micro"": 0.8670309653916212, ""f1_macro"": 0.8456086870409121, ""primary"": 0.8836909871244634, ""lr"": 8e-05, ""dev_primary"": 0.89454}"
satp_relevant,multilabel,ConfliBERT-v2-aug-wsd,125,256,5,16,0.8691,"{""eb_f1"": 0.869098712446352, ""eb_acc"": 0.8376251788268956, ""eb_prec"": 0.896551724137931, ""eb_rec"": 0.874821173104435, ""f1_micro"": 0.8512241054613936, ""f1_macro"": 0.8422318354199415, ""primary"": 0.869098712446352, ""lr"": 8e-05, ""dev_primary"": 0.89195}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,123,128,5,16,0.66339,"{""eb_f1"": 0.663392107472712, ""eb_acc"": 0.6553316540722082, ""eb_prec"": 0.8031218529707955, ""eb_rec"": 0.770651117589893, ""f1_micro"": 0.8040770101925255, ""f1_macro"": 0.7428875749652005, ""primary"": 0.663392107472712, ""lr"": 2e-05, ""dev_primary"": 0.57696}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,123,128,5,16,0.6659,"{""eb_f1"": 0.6659013605442176, ""eb_acc"": 0.6568877551020408, ""eb_prec"": 0.8229166666666666, ""eb_rec"": 0.7643343051506316, ""f1_micro"": 0.8072976054732041, ""f1_macro"": 0.755484671274145, ""primary"": 0.6659013605442176, ""lr"": 3e-05, ""dev_primary"": 0.60295}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,123,128,5,16,0.67867,"{""eb_f1"": 0.6786666666666668, ""eb_acc"": 0.6708333333333333, ""eb_prec"": 0.8155818540433923, ""eb_rec"": 0.7891156462585033, ""f1_micro"": 0.8180790960451978, ""f1_macro"": 0.7704042994015169, ""primary"": 0.6786666666666668, ""lr"": 5e-05, ""dev_primary"": 0.60477}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,123,128,5,16,0.65544,"{""eb_f1"": 0.6554447215295095, ""eb_acc"": 0.6475477971737322, ""eb_prec"": 0.7981927710843374, ""eb_rec"": 0.7687074829931971, ""f1_micro"": 0.8045197740112995, ""f1_macro"": 0.7587655090760681, ""primary"": 0.6554447215295095, ""lr"": 8e-05, ""dev_primary"": 0.59162}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,124,128,5,16,0.66211,"{""eb_f1"": 0.6621134020618556, ""eb_acc"": 0.6529209621993126, ""eb_prec"": 0.825346112886049, ""eb_rec"": 0.7551020408163265, ""f1_micro"": 0.8059701492537313, ""f1_macro"": 0.7682222469476788, ""primary"": 0.6621134020618556, ""lr"": 5e-05, ""dev_primary"": 0.6019}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-aug-wsd,125,128,5,16,0.67316,"{""eb_f1"": 0.6731645569620253, ""eb_acc"": 0.6654008438818565, ""eb_prec"": 0.8181357649442754, ""eb_rec"": 0.7745383867832847, ""f1_micro"": 0.8154897494305239, ""f1_macro"": 0.7726739700749239, ""primary"": 0.6731645569620253, ""lr"": 5e-05, ""dev_primary"": 0.59997}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,16,0.60366,"{""eb_f1"": 0.6036630036630036, ""eb_acc"": 0.5521978021978022, ""eb_prec"": 0.7194092827004219, ""eb_rec"": 0.7521645021645021, ""f1_micro"": 0.7154471544715447, ""f1_macro"": 0.5501591769084029, ""primary"": 0.6036630036630036, ""lr"": 2e-05, ""dev_primary"": 0.63328}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,16,0.61585,"{""eb_f1"": 0.6158536585365854, ""eb_acc"": 0.5752032520325203, ""eb_prec"": 0.825268817204301, ""eb_rec"": 0.6818181818181818, ""f1_micro"": 0.7321428571428571, ""f1_macro"": 0.6432221075564729, ""primary"": 0.6158536585365854, ""lr"": 3e-05, ""dev_primary"": 0.64176}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,16,0.61798,"{""eb_f1"": 0.6179831932773109, ""eb_acc"": 0.5860784313725491, ""eb_prec"": 0.8009950248756219, ""eb_rec"": 0.6958874458874459, ""f1_micro"": 0.7368421052631579, ""f1_macro"": 0.6193442018973933, ""primary"": 0.6179831932773109, ""lr"": 5e-05, ""dev_primary"": 0.6812}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,16,0.69393,"{""eb_f1"": 0.6939342403628117, ""eb_acc"": 0.6537698412698413, ""eb_prec"": 0.8105022831050229, ""eb_rec"": 0.7824675324675324, ""f1_micro"": 0.7848101265822784, ""f1_macro"": 0.7031114111694288, ""primary"": 0.6939342403628117, ""lr"": 8e-05, ""dev_primary"": 0.69711}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,124,512,5,16,0.65924,"{""eb_f1"": 0.6592360020931449, ""eb_acc"": 0.6263736263736264, ""eb_prec"": 0.7791666666666667, ""eb_rec"": 0.7803030303030304, ""f1_micro"": 0.7563025210084033, ""f1_macro"": 0.6171197223828803, ""primary"": 0.6592360020931449, ""lr"": 8e-05, ""dev_primary"": 0.68031}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-aug-wsd,125,512,5,16,0.63477,"{""eb_f1"": 0.6347712418300653, ""eb_acc"": 0.5927450980392157, ""eb_prec"": 0.7876190476190476, ""eb_rec"": 0.7305194805194806, ""f1_micro"": 0.7359307359307359, ""f1_macro"": 0.6172087259647345, ""primary"": 0.6347712418300653, ""lr"": 8e-05, ""dev_primary"": 0.65952}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,8,0.65519,"{""eb_f1"": 0.655191256830601, ""eb_acc"": 0.6172131147540983, ""eb_prec"": 0.7383449883449884, ""eb_rec"": 0.6969696969696969, ""f1_micro"": 0.6907514450867052, ""f1_macro"": 0.6961642788860419, ""primary"": 0.655191256830601, ""lr"": 2e-05, ""dev_primary"": 0.68051}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,8,0.68135,"{""eb_f1"": 0.6813465783664459, ""eb_acc"": 0.6396247240618101, ""eb_prec"": 0.7532163742690059, ""eb_rec"": 0.7278554778554778, ""f1_micro"": 0.7048710601719198, ""f1_macro"": 0.6993114222687978, ""primary"": 0.6813465783664459, ""lr"": 3e-05, ""dev_primary"": 0.70216}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,8,0.66535,"{""eb_f1"": 0.6653508771929824, ""eb_acc"": 0.6228070175438596, ""eb_prec"": 0.7348484848484849, ""eb_rec"": 0.7196969696969696, ""f1_micro"": 0.6903409090909091, ""f1_macro"": 0.6791815818886537, ""primary"": 0.6653508771929824, ""lr"": 5e-05, ""dev_primary"": 0.706}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,123,512,5,8,0.65996,"{""eb_f1"": 0.6599567099567099, ""eb_acc"": 0.6174242424242424, ""eb_prec"": 0.7462253193960512, ""eb_rec"": 0.7167832167832168, ""f1_micro"": 0.6926406926406926, ""f1_macro"": 0.6844413719430312, ""primary"": 0.6599567099567099, ""lr"": 8e-05, ""dev_primary"": 0.72066}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,124,512,5,8,0.6765,"{""eb_f1"": 0.6765027322404371, ""eb_acc"": 0.6327868852459017, ""eb_prec"": 0.7546620046620046, ""eb_rec"": 0.7336829836829836, ""f1_micro"": 0.7045454545454546, ""f1_macro"": 0.7087665975594912, ""primary"": 0.6765027322404371, ""lr"": 8e-05, ""dev_primary"": 0.72378}"
insightCrime,multilabel,ConfliBERT-v2-aug-wsd,125,512,5,8,0.6637,"{""eb_f1"": 0.6636963696369635, ""eb_acc"": 0.6182618261826182, ""eb_prec"": 0.756969696969697, ""eb_rec"": 0.7231934731934733, ""f1_micro"": 0.6977401129943502, ""f1_macro"": 0.7037993575122724, ""primary"": 0.6636963696369635, ""lr"": 8e-05, ""dev_primary"": 0.7069}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,123,256,5,16,0.76512,"{""acc"": 0.7827050997782705, ""f1_micro"": 0.7827050997782705, ""f1_macro"": 0.7651202413457615, ""primary"": 0.7651202413457615, ""lr"": 2e-05, ""dev_primary"": 0.92139}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,123,256,5,16,0.77801,"{""acc"": 0.7960088691796009, ""f1_micro"": 0.7960088691796009, ""f1_macro"": 0.7780141507848981, ""primary"": 0.7780141507848981, ""lr"": 3e-05, ""dev_primary"": 0.89552}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,123,256,5,16,0.86033,"{""acc"": 0.8691796008869179, ""f1_micro"": 0.8691796008869179, ""f1_macro"": 0.8603319171944921, ""primary"": 0.8603319171944921, ""lr"": 5e-05, ""dev_primary"": 0.95938}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,123,256,5,16,0.8691,"{""acc"": 0.8758314855875832, ""f1_micro"": 0.8758314855875832, ""f1_macro"": 0.8690999138514778, ""primary"": 0.8690999138514778, ""lr"": 8e-05, ""dev_primary"": 0.96841}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,124,256,5,16,0.89222,"{""acc"": 0.8980044345898004, ""f1_micro"": 0.8980044345898004, ""f1_macro"": 0.8922206375644552, ""primary"": 0.8922206375644552, ""lr"": 8e-05, ""dev_primary"": 0.97391}"
cameo_class,multiclass,ConfliBERT-v2-aug-wsd,125,256,5,16,0.83863,"{""acc"": 0.8470066518847007, ""f1_micro"": 0.8470066518847007, ""f1_macro"": 0.8386349601261841, ""primary"": 0.8386349601261841, ""lr"": 8e-05, ""dev_primary"": 0.95347}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 3e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.95238,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9715522572665429, ""f1"": 0.9523809523809523, ""mcc"": 0.9431665820639741, ""primary"": 0.9523809523809523, ""lr"": 5e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.93458,"{""acc"": 0.9782608695652174, ""f1_micro"": 0.9782608695652174, ""f1_macro"": 0.9607720287509354, ""f1"": 0.9345794392523364, ""mcc"": 0.921603308185751, ""primary"": 0.9345794392523364, ""lr"": 8e-05, ""dev_primary"": 0.98413}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,124,512,5,16,0.94231,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9655982905982906, ""f1"": 0.9423076923076923, ""mcc"": 0.9314464444763577, ""primary"": 0.9423076923076923, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-aug-wsd,125,512,5,16,0.93204,"{""acc"": 0.9782608695652174, ""f1_micro"": 0.9782608695652174, ""f1_macro"": 0.9595499165515138, ""f1"": 0.9320388349514563, ""mcc"": 0.9196656560203745, ""primary"": 0.9320388349514563, ""lr"": 2e-05, ""dev_primary"": 0.976}"
20news,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.78638,"{""acc"": 0.9450345193839618, ""f1_micro"": 0.9450345193839618, ""f1_macro"": 0.8774186274588426, ""f1"": 0.7863777089783281, ""mcc"": 0.758581450810158, ""primary"": 0.7863777089783281, ""lr"": 2e-05, ""dev_primary"": 0.81481}"
20news,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.78543,"{""acc"": 0.9429102496016994, ""f1_micro"": 0.9429102496016994, ""f1_macro"": 0.876252090000703, ""f1"": 0.7854291417165669, ""mcc"": 0.7537419937111176, ""primary"": 0.7854291417165669, ""lr"": 3e-05, ""dev_primary"": 0.82206}"
20news,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.79766,"{""acc"": 0.9449017525225704, ""f1_micro"": 0.9449017525225704, ""f1_macro"": 0.8828842462342068, ""f1"": 0.7976596782057533, ""mcc"": 0.7660825414188873, ""primary"": 0.7976596782057533, ""lr"": 5e-05, ""dev_primary"": 0.81818}"
20news,binary,ConfliBERT-v2-aug-wsd,123,512,5,16,0.78542,"{""acc"": 0.9445034519383961, ""f1_micro"": 0.9445034519383961, ""f1_macro"": 0.8767757360791998, ""f1"": 0.7854209445585215, ""mcc"": 0.7568138498335526, ""primary"": 0.7854209445585215, ""lr"": 8e-05, ""dev_primary"": 0.8244}"
20news,binary,ConfliBERT-v2-aug-wsd,124,512,5,16,0.79492,"{""acc"": 0.9442379182156134, ""f1_micro"": 0.9442379182156134, ""f1_macro"": 0.8813269485633066, ""f1"": 0.794921875, ""mcc"": 0.7630074108287257, ""primary"": 0.794921875, ""lr"": 8e-05, ""dev_primary"": 0.81865}"
20news,binary,ConfliBERT-v2-aug-wsd,125,512,5,16,0.79631,"{""acc"": 0.9472915560276155, ""f1_micro"": 0.9472915560276155, ""f1_macro"": 0.8830175577101721, ""f1"": 0.7963057978450487, ""mcc"": 0.7692902683972646, ""primary"": 0.7963057978450487, ""lr"": 8e-05, ""dev_primary"": 0.82117}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,123,256,5,16,0.89041,"{""eb_f1"": 0.8904148783977109, ""eb_acc"": 0.8619456366237481, ""eb_prec"": 0.9314574314574314, ""eb_rec"": 0.8855507868383405, ""f1_micro"": 0.8773946360153256, ""f1_macro"": 0.847167325428195, ""primary"": 0.8904148783977109, ""lr"": 2e-05, ""dev_primary"": 0.88635}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,123,256,5,16,0.88698,"{""eb_f1"": 0.886981402002861, ""eb_acc"": 0.8555078683834049, ""eb_prec"": 0.915593705293276, ""eb_rec"": 0.8898426323319027, ""f1_micro"": 0.8679245283018868, ""f1_macro"": 0.840102093426236, ""primary"": 0.886981402002861, ""lr"": 3e-05, ""dev_primary"": 0.8921}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,123,256,5,16,0.88627,"{""eb_f1"": 0.8862660944206009, ""eb_acc"": 0.8562231759656652, ""eb_prec"": 0.9206008583690987, ""eb_rec"": 0.8812589413447783, ""f1_micro"": 0.8680688336520076, ""f1_macro"": 0.8486647015883347, ""primary"": 0.8862660944206009, ""lr"": 5e-05, ""dev_primary"": 0.89425}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,123,256,5,16,0.90186,"{""eb_f1"": 0.9018597997138769, ""eb_acc"": 0.874821173104435, ""eb_prec"": 0.924892703862661, ""eb_rec"": 0.9041487839771101, ""f1_micro"": 0.8872180451127819, ""f1_macro"": 0.8645673562808394, ""primary"": 0.9018597997138769, ""lr"": 8e-05, ""dev_primary"": 0.90057}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,124,256,5,16,0.88398,"{""eb_f1"": 0.8839771101573676, ""eb_acc"": 0.851931330472103, ""eb_prec"": 0.8948497854077253, ""eb_rec"": 0.9041487839771101, ""f1_micro"": 0.8717948717948718, ""f1_macro"": 0.8524872086694293, ""primary"": 0.8839771101573676, ""lr"": 8e-05, ""dev_primary"": 0.89468}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-5b,125,256,5,16,0.88712,"{""eb_f1"": 0.8871244635193133, ""eb_acc"": 0.8540772532188842, ""eb_prec"": 0.9012875536480687, ""eb_rec"": 0.9041487839771101, ""f1_micro"": 0.8713235294117647, ""f1_macro"": 0.8632309489452347, ""primary"": 0.8871244635193133, ""lr"": 8e-05, ""dev_primary"": 0.89037}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,123,128,5,16,0.67313,"{""eb_f1"": 0.6731292517006803, ""eb_acc"": 0.665391156462585, ""eb_prec"": 0.8185071574642127, ""eb_rec"": 0.7687074829931971, ""f1_micro"": 0.8087056128293242, ""f1_macro"": 0.7418865547191005, ""primary"": 0.6731292517006803, ""lr"": 2e-05, ""dev_primary"": 0.57601}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,123,128,5,16,0.64494,"{""eb_f1"": 0.6449361207897792, ""eb_acc"": 0.6347560975609756, ""eb_prec"": 0.7764050387596899, ""eb_rec"": 0.7750242954324587, ""f1_micro"": 0.7946428571428571, ""f1_macro"": 0.7530049307236387, ""primary"": 0.6449361207897792, ""lr"": 3e-05, ""dev_primary"": 0.59662}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,123,128,5,16,0.67819,"{""eb_f1"": 0.678188214599824, ""eb_acc"": 0.6701846965699209, ""eb_prec"": 0.8636865342163357, ""eb_rec"": 0.7468415937803692, ""f1_micro"": 0.8161328588374852, ""f1_macro"": 0.7664951289059767, ""primary"": 0.678188214599824, ""lr"": 5e-05, ""dev_primary"": 0.60099}"
